attachment_kind,id,parent_record_id,record_type,review_state,source_anchor,target_locator,target_record_id
continuation_caption,ibc2018:attachment:50cb5b0cbb76c3f592660c99,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[262.946,70.788,367.428,86.244],""chapter"":""3"",""line_id"":""poppler-line:48b924bc02278812ae96"",""observed_text_sha256"":""1f8ffd54c6222066ca9d00a41e22035250da0ba5c99d9aff4ad9905cc33f6493"",""pdf_page"":76,""printed_page"":""49""}",,
table_note,ibc2018:attachment:2181f3fbe650f9c23aef390b,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.5,398.603,291.337,408.692],""chapter"":""3"",""line_id"":""poppler-line:de5ecafa2315ed633179"",""observed_text_sha256"":""a8bdfe82e01a68b5f9a8b771bbdda88c79dfe16cd7d4a7ca623db98fc9297fde"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:68d5a0f7de79f2abc6a8e7e4,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.523,419.865,205.669,429.68],""chapter"":""3"",""line_id"":""poppler-line:8fb105f70bd10a7f22e9"",""observed_text_sha256"":""0f0528f28885bca65eaef5d0d468af85008dce83fa52813356af16e0c0ee690e"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:fa2e130a60a0ae1c2dbf2bc9,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.523,429.991,352.38,439.807],""chapter"":""3"",""line_id"":""poppler-line:6186cb3d79aafbb037f9"",""observed_text_sha256"":""3b329b568a5764ae4fe6e4ff783850d2ca556f896c3ad70624298017d9bade23"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:6b536faebcefd5f62ac6c2e9,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.522,439.948,570.906,449.763],""chapter"":""3"",""line_id"":""poppler-line:6452e26b25809a3906e6"",""observed_text_sha256"":""370a41f8c0877dffbe99d36c9aa54a2d028b65fe27d24c4f1bf8c37262a3635b"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:4d5bb5fde68e8d3e5df59ea9,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,476.889,570.983,486.704],""chapter"":""3"",""line_id"":""poppler-line:5da35111f06646316cd3"",""observed_text_sha256"":""38e98d4b169d5e3d40df6b25005b988e196fbe28374921fbcb7ce4a815baf3a2"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:a9f2a22b5cdd529f0db08d38,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,495.953,571.131,505.769],""chapter"":""3"",""line_id"":""poppler-line:3898627a7a075db53205"",""observed_text_sha256"":""2aead81da8acf63959f956a45c7278865772bee389352dd9a3ac80bef10f8371"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:081f2f135918d6145d3b352e,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,523.899,511.524,533.715],""chapter"":""3"",""line_id"":""poppler-line:d078be557cfb9e3af313"",""observed_text_sha256"":""deecada3970b5869e776fa7d4635c4ee87a71cb99150fcb4d2fe2766aef7172e"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:e6294c437532535703d90894,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.578,534.025,456.31,543.841],""chapter"":""3"",""line_id"":""poppler-line:ba56080d32ac4df2d1bb"",""observed_text_sha256"":""b1ed42a6a1b9eaa62e8c3fdf23b6a773cb95061c560b58bd917d5f8ebe7b6860"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:4ddc2b3675c3eff9adfdb779,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.578,543.982,440.681,553.798],""chapter"":""3"",""line_id"":""poppler-line:f830677012cae6741b5d"",""observed_text_sha256"":""7fc8b7e006eaae91d841f21a63058f7ff440e09b60066bbdb54196bb36a8d287"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:29395dae8db1c0604cb90f97,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.578,553.939,489.091,563.754],""chapter"":""3"",""line_id"":""poppler-line:0f87ff0e2c303dd7a0e2"",""observed_text_sha256"":""1a43bea272263ff2062fc9f469f99b37eaca38bf19ae3997162b4c2ef1e5534f"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:4b0873678728af982e71a7f1,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,564.008,359.001,573.824],""chapter"":""3"",""line_id"":""poppler-line:120eebcc2f47d4f9e906"",""observed_text_sha256"":""e2fb81af61f72bf9aff2605248e035c11436ba795f413271d862f651d37b296e"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:bdcacd103897a16bb514bee1,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,573.965,570.758,583.78],""chapter"":""3"",""line_id"":""poppler-line:53c25d13bc2af78f4043"",""observed_text_sha256"":""73cd2df640f93fd19f1d8828be096a1164a8898142c36fd021b4242749a8bae0"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:d72efea8450de085792465f8,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,592.916,571.177,602.732],""chapter"":""3"",""line_id"":""poppler-line:0f95da374d10d3525b1c"",""observed_text_sha256"":""e3691e7dd4d573b25c5e6d2e8be1dea6bf0d278a987b4d43d8f22429c8dc16b6"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:ad1c8f41aac5d0f014488f9f,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,612.037,471.328,621.853],""chapter"":""3"",""line_id"":""poppler-line:8b2fc9120440abb0fc48"",""observed_text_sha256"":""f47178b81285fed170cf729382d6668618ec1bc474083cdaded9482626a9bf15"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:9fdcc0ac52a86fad32aee975,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.578,621.994,571.064,631.809],""chapter"":""3"",""line_id"":""poppler-line:40c623195de0988771d8"",""observed_text_sha256"":""784f59a3f3a5abefa212f5f9d3d6681534faf5930421707bd94bcc809d686f5e"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:211457fb8df6fca0fbfc10bd,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,640.945,483.541,650.761],""chapter"":""3"",""line_id"":""poppler-line:c269a9f024f530f5a421"",""observed_text_sha256"":""4db931d2bf74bf7011b94a573fdc82dae9983223214b76a969ae862f400bc256"",""pdf_page"":76,""printed_page"":""49""}",,
table_footnote,ibc2018:attachment:025d531da00cfaabd7edf793,ibc2018:table:da87a6998e3f2df190330c8e,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.579,651.015,345.253,660.83],""chapter"":""3"",""line_id"":""poppler-line:4b3acbc74a3f3a0960b6"",""observed_text_sha256"":""ca872827401373995c79d6d8b806d335574dee808524a670192fc9f5e50de643"",""pdf_page"":76,""printed_page"":""49""}",,
table_note,ibc2018:attachment:5e60fac768596ca969015bac,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.55,206.203,271.436,216.443],""chapter"":""3"",""line_id"":""poppler-line:5e655ea0515980cacfe0"",""observed_text_sha256"":""a8bdfe82e01a68b5f9a8b771bbdda88c79dfe16cd7d4a7ca623db98fc9297fde"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:08f4b920a166d69c81601a0d,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.623,216.584,185.599,226.399],""chapter"":""3"",""line_id"":""poppler-line:96ae187468e9c3591250"",""observed_text_sha256"":""0f0528f28885bca65eaef5d0d468af85008dce83fa52813356af16e0c0ee690e"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:c69b3d8925d11ed89da049d1,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.623,226.71,332.537,236.525],""chapter"":""3"",""line_id"":""poppler-line:6f44ca0f5b18889a6859"",""observed_text_sha256"":""3b329b568a5764ae4fe6e4ff783850d2ca556f896c3ad70624298017d9bade23"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:e60962506e26eab5d3823098,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.623,236.667,551.533,246.482],""chapter"":""3"",""line_id"":""poppler-line:2af2049cafbab283bebb"",""observed_text_sha256"":""ac06912560cfb98b7fef9bfba710e294c91479c8dedb50d3fb10e497494315a7"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:ddd2cdd48cbab2ff9df055e9,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.623,264.613,551.733,274.428],""chapter"":""3"",""line_id"":""poppler-line:d64dd3249a1c457a1b9d"",""observed_text_sha256"":""af02696a704a21e5e6eb1fc42c24f48edb8684081acfb0c5c322796a48ddf420"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:ecf183da8faddc0944044c8a,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.623,283.677,551.607,293.493],""chapter"":""3"",""line_id"":""poppler-line:8bd1dbfff6807b98dc4e"",""observed_text_sha256"":""7daed8ccdb01d30882892932044e6c5f18bea2c2b1d77ff57d95bec267515eb6"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:ec257d8a787356723341e19c,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.622,302.628,551.673,312.444],""chapter"":""3"",""line_id"":""poppler-line:f81632121d8cfc5f2091"",""observed_text_sha256"":""50457f9e9f5b1e13b7206130a7d609e5ad77a2ffe08eaba1fb800bed8d59ea32"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:e381eaba2410e60f98cd0624,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.622,321.58,468.342,331.395],""chapter"":""3"",""line_id"":""poppler-line:019c3440ac1dd2393a2a"",""observed_text_sha256"":""a5796cabb58b8a9667d3b0d751268392bae864c720e8be9efe9a20c93c511c28"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:0108d0ad6aa192ddd1566067,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.622,331.706,338.875,341.522],""chapter"":""3"",""line_id"":""poppler-line:2b64acfeaa3ed9a07874"",""observed_text_sha256"":""1664feaf487314f4ed228bcf739a294b57945dde5928ef6f6a1347d8928aa995"",""pdf_page"":77,""printed_page"":""50""}",,
table_footnote,ibc2018:attachment:95c76d62efaf811988682163,ibc2018:table:4b188f37cd32cf24f9af3c40,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.622,341.663,451.314,351.478],""chapter"":""3"",""line_id"":""poppler-line:3ce8e5bb5baef7607946"",""observed_text_sha256"":""bffc50e5f2f73922910e8ca20b9b9316fb819099276e32d8ff2202827e68768a"",""pdf_page"":77,""printed_page"":""50""}",,
table_note,ibc2018:attachment:502bb3d7bde58aa7c839fbd1,ibc2018:table:9be2c73c5b3370d2909a778f,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[40.106,404.353,280.391,414.473],""chapter"":""4"",""line_id"":""poppler-line:11dae98cbcc7cf09a0a3"",""observed_text_sha256"":""8a2a1421c8978b8b1c3da27d0a52d4b2f794476a7e4d78618f1eaf2755618d42"",""pdf_page"":87,""printed_page"":""60""}",,
table_footnote,ibc2018:attachment:9b0db61e7fd18f1cd63489fc,ibc2018:table:9be2c73c5b3370d2909a778f,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[40.108,414.697,231.466,424.512],""chapter"":""4"",""line_id"":""poppler-line:59ffbaca2e9954b4b3d7"",""observed_text_sha256"":""5d6c4be9c405b6613c9c8a09523b6964a80b3fb21151b9c8930994d1691f35f0"",""pdf_page"":87,""printed_page"":""60""}",,
nearby_exception,ibc2018:attachment:246b9b630eff1188f58631b8,ibc2018:table:9be2c73c5b3370d2909a778f,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[135.202,333.555,190.593,349.012],""chapter"":""4"",""line_id"":""poppler-line:ab156120deac60f1ae93"",""observed_text_sha256"":""d3cae367d027d44ff2ee44fc980361971ec6fa9661afc4faa019cef809104ea2"",""pdf_page"":87,""printed_page"":""60""}",,ibc2018:exception:0ab56e82177805c9b192d49b
nearby_exception,ibc2018:attachment:c021c31136c916522171be78,ibc2018:table:9be2c73c5b3370d2909a778f,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[135.202,333.555,190.593,349.012],""chapter"":""4"",""line_id"":""poppler-line:ab156120deac60f1ae93"",""observed_text_sha256"":""d3cae367d027d44ff2ee44fc980361971ec6fa9661afc4faa019cef809104ea2"",""pdf_page"":87,""printed_page"":""60""}",,ibc2018:exception:f5a317bd455c89f1d2276b8d
table_note,ibc2018:attachment:b2af5a5c7519c87954b2779a,ibc2018:table:a55e0891c5c6d34e747496bc,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.285,733.309,150.789,743.142],""chapter"":""4"",""line_id"":""poppler-line:613ccd3f2f1727253265"",""observed_text_sha256"":""1cf56d725c9c982cca2cd58612589be0a6ce501b02684f83091f101e79c6738f"",""pdf_page"":93,""printed_page"":""66""}",,
nearby_exception,ibc2018:attachment:def3b4af8bb8737b584da09c,ibc2018:table:a55e0891c5c6d34e747496bc,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[267.55,600.205,322.941,615.661],""chapter"":""4"",""line_id"":""poppler-line:d3255ae46bc92fe61cda"",""observed_text_sha256"":""d1c3480cef388b7bdbb55d71a86917dd57768c0f059a56a556c3099d49bf5070"",""pdf_page"":93,""printed_page"":""66""}",,ibc2018:exception:d2e0130cc55e68a3f759ecc2
table_note,ibc2018:attachment:447dbd652f2cfd0a6a0eeb71,ibc2018:table:78925c6e47c4e8902945d898,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.991,273.963,235.288,283.792],""chapter"":""4"",""line_id"":""poppler-line:a0faae766b58a61d451c"",""observed_text_sha256"":""7de239bf2b739f1a22032bab7e41fba83ef8a023a0c1a2f9540784ee523234d3"",""pdf_page"":104,""printed_page"":""77""}",,
table_footnote,ibc2018:attachment:2935f213e38734eef0bd7f58,ibc2018:table:78925c6e47c4e8902945d898,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.006,284.046,238.057,293.862],""chapter"":""4"",""line_id"":""poppler-line:4fcc30f9f8e3bc473498"",""observed_text_sha256"":""157fb5217ff5874a0e784da66448d34c3e19e9c828332ddbfd7b1358032a1984"",""pdf_page"":104,""printed_page"":""77""}",,
nearby_exception,ibc2018:attachment:6fabe5f157b8d923eb2385bf,ibc2018:table:78925c6e47c4e8902945d898,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[151.75,146.855,212.632,162.311],""chapter"":""4"",""line_id"":""poppler-line:a436bf0b5a5ae078ca18"",""observed_text_sha256"":""c991873a4f8cde8c5985ed11bc0e7622113e5b91385bcee08bbda409f8a0770b"",""pdf_page"":104,""printed_page"":""77""}",,ibc2018:exception:ffce4a6223e27a109d6532db
table_note,ibc2018:attachment:dd116fc7574e0cc7d0179cdc,ibc2018:table:176c6dd272f6dcc2a5452fec,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.2,702.827,214.538,712.643],""chapter"":""4"",""line_id"":""poppler-line:324de99da7c0e29afa05"",""observed_text_sha256"":""7de239bf2b739f1a22032bab7e41fba83ef8a023a0c1a2f9540784ee523234d3"",""pdf_page"":105,""printed_page"":""78""}",,
table_footnote,ibc2018:attachment:6beaf5b60291f223ffafb546,ibc2018:table:176c6dd272f6dcc2a5452fec,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.257,712.784,526.009,722.599],""chapter"":""4"",""line_id"":""poppler-line:b554af4c58333a717f60"",""observed_text_sha256"":""4a0a9b6de25d300251f17667f7c69262699a07cdfc0d37a0293fd2dafec17ab8"",""pdf_page"":105,""printed_page"":""78""}",,
table_footnote,ibc2018:attachment:8afb30c3b188458c124482ac,ibc2018:table:176c6dd272f6dcc2a5452fec,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.257,722.91,239.469,732.726],""chapter"":""4"",""line_id"":""poppler-line:2d2f08b9972c056ecba4"",""observed_text_sha256"":""9bef54a88db1a07179a9c2fe08146b0913523533c12237d5c04bd5157b32ac62"",""pdf_page"":105,""printed_page"":""78""}",,
table_footnote,ibc2018:attachment:32e0ee0945ce694665e41592,ibc2018:table:176c6dd272f6dcc2a5452fec,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.257,732.867,343.538,742.682],""chapter"":""4"",""line_id"":""poppler-line:086e625cdba7869dc470"",""observed_text_sha256"":""dc1c0b842978eec2c1d14f9590d03503848b27c551330aadb9855cafbd5bee76"",""pdf_page"":105,""printed_page"":""78""}",,
nearby_exception,ibc2018:attachment:3a85673ab6a1ddd72f4f682e,ibc2018:table:176c6dd272f6dcc2a5452fec,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[261.35,507.905,329.11,523.361],""chapter"":""4"",""line_id"":""poppler-line:f2f530a5ec1063972474"",""observed_text_sha256"":""5684c942e67a5fa9c8fe848d40f0ae8341cbcdf31c7f9d078333085441fa0337"",""pdf_page"":105,""printed_page"":""78""}",,ibc2018:exception:659adbfa9f9dc17c90460b36
nearby_exception,ibc2018:attachment:5fc449f305f13bf5eb27264e,ibc2018:table:176c6dd272f6dcc2a5452fec,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[261.35,507.905,329.11,523.361],""chapter"":""4"",""line_id"":""poppler-line:f2f530a5ec1063972474"",""observed_text_sha256"":""5684c942e67a5fa9c8fe848d40f0ae8341cbcdf31c7f9d078333085441fa0337"",""pdf_page"":105,""printed_page"":""78""}",,ibc2018:exception:ee11a7081bdf6a8bc7ba5f87
table_note,ibc2018:attachment:bd83457df01120259af283f6,ibc2018:table:d1a7c8b3fda2c7c1b99c9bf4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.651,715.536,126.046,725.352],""chapter"":""4"",""line_id"":""poppler-line:a258aa5bde9fe3b8bbce"",""observed_text_sha256"":""9b168afce607f9e770d287752fc9188ff54109d97f7cf1dc4bcd2d8ae7657844"",""pdf_page"":107,""printed_page"":""80""}",,
table_footnote,ibc2018:attachment:cb873b872a242bc2005f4fa4,ibc2018:table:d1a7c8b3fda2c7c1b99c9bf4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.651,725.493,327.35,735.308],""chapter"":""4"",""line_id"":""poppler-line:02b4915217272f565ddc"",""observed_text_sha256"":""d217b5751d331b0667bab2d2943503f92217572bf78d7b5b5e73ffb0f100bcc9"",""pdf_page"":107,""printed_page"":""80""}",,
table_footnote,ibc2018:attachment:c83ffce68f8ceab6546eabd2,ibc2018:table:d1a7c8b3fda2c7c1b99c9bf4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.65,735.506,296.785,745.321],""chapter"":""4"",""line_id"":""poppler-line:f834adeb56739c479779"",""observed_text_sha256"":""400bd484451d60ec95b00360e515f776f4b4971d186839efb6dfd0b6e0174b13"",""pdf_page"":107,""printed_page"":""80""}",,
table_footnote,ibc2018:attachment:9915e14e1b3e2ab730a7a50a,ibc2018:table:6822f19e10e2b5da6e9501cb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.538,717.342,571.574,727.158],""chapter"":""4"",""line_id"":""poppler-line:185a04a7b5df74538fdc"",""observed_text_sha256"":""c5fd97c4e888e20668c42bf7a11fc847d57ec26ff7e6dca4beaa320fb68b40c1"",""pdf_page"":108,""printed_page"":""81""}",,
table_footnote,ibc2018:attachment:3050803d8c9f89cfa989e6b4,ibc2018:table:6822f19e10e2b5da6e9501cb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.538,736.293,495.531,746.109],""chapter"":""4"",""line_id"":""poppler-line:80d8722c41916de11b0a"",""observed_text_sha256"":""7c574e3b40478703f8b507faa25f1d4893bdd5821b3646de4fd94c00adfa533b"",""pdf_page"":108,""printed_page"":""81""}",,
nearby_exception,ibc2018:attachment:79fd16658b0ea4ec2abd1b8f,ibc2018:table:6822f19e10e2b5da6e9501cb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[281.75,554.255,349.269,569.711],""chapter"":""4"",""line_id"":""poppler-line:89a2a87e1e723501490f"",""observed_text_sha256"":""ffd800dcf225472b30c1356d5bef80ddd616dc0d6a29d4a9a43157089798e2f9"",""pdf_page"":108,""printed_page"":""81""}",,ibc2018:exception:7fb708766b735c5ce81761f1
table_note,ibc2018:attachment:03f798e2a9be75e874b6cd2b,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.701,593.877,194.124,603.692],""chapter"":""4"",""line_id"":""poppler-line:0fa7bdfa584248152ed6"",""observed_text_sha256"":""a6d9b59217c31535fd8d8345ba7c15796c53a803fea045c2bbf771adedbc8a47"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:ca5da0ef0dc6acdd411e6268,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.701,603.833,257.547,613.649],""chapter"":""4"",""line_id"":""poppler-line:45d3ec900d737dd93962"",""observed_text_sha256"":""7f65fceea172b35c3d02a391b3132c92d881f041535b98df9ac6d45b89465151"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:cda7cbcdaefaf8c4e1660a63,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.7,613.79,551.417,623.605],""chapter"":""4"",""line_id"":""poppler-line:5e1932eff7f56d8c2ca2"",""observed_text_sha256"":""174f9e47926d84d9b8ae6eb6dba2babeb4f9db5b299eb4c63dd20f79118554e0"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:9b116c5f983ecdf8d9e66240,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.7,632.911,551.014,642.726],""chapter"":""4"",""line_id"":""poppler-line:28ee14abf37a36d812c9"",""observed_text_sha256"":""0a22102d45752e08855b65606e4d270e71abe87a4571ef1bf6dc58ece267a5ea"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:b66ede285a225a79b348ac6b,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.7,651.862,233.818,661.678],""chapter"":""4"",""line_id"":""poppler-line:715563d3493b01b2548e"",""observed_text_sha256"":""1fac9619323f8dd00b3f451ba67a369f83107829caf8e12a69c0d1b3588681b5"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:bc61cbb6942d810060333cf9,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.699,661.819,372.343,671.635],""chapter"":""4"",""line_id"":""poppler-line:3ce350931a9412cd315b"",""observed_text_sha256"":""86f8d4b94a33a365e0d7f02e1d239d4c524a1f23f6ba59a7b11e1b008c8a3ecf"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:bb7d8358827680f114ae261b,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.699,671.888,293.048,681.704],""chapter"":""4"",""line_id"":""poppler-line:876f750a39847312bfb1"",""observed_text_sha256"":""3d7a1654de14e8d42cdaff375c00e74192ddfae4896390225d66744fc6142f16"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:a63fcb7f4052a404bd8dfc2b,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.699,681.845,551.523,691.661],""chapter"":""4"",""line_id"":""poppler-line:2be6156683fa7dba7f1b"",""observed_text_sha256"":""069a44793053369556b342c7a74e4edace4ebded0bd4cee85c548bffb8e2adc3"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:c76c1cb6950f6e6b4b0edff1,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.699,700.796,551.523,710.612],""chapter"":""4"",""line_id"":""poppler-line:9b4548805209d0ef26ff"",""observed_text_sha256"":""3617806428fc67d5ae7e1a9347508572833fbd1a175a3cfd1e8bfde85a52bb87"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:91e29088854d7030c02392fe,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.699,719.917,537.071,729.733],""chapter"":""4"",""line_id"":""poppler-line:166b07d7a6deb2496d19"",""observed_text_sha256"":""5cf89b90162856944be0f62ec2c6ae6c42f86ef3e43fcbec769615e8f13ab467"",""pdf_page"":109,""printed_page"":""82""}",,
table_footnote,ibc2018:attachment:51a7b88ced5e27862b0fc3a9,ibc2018:table:5475b7a3280181c1304448d4,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.699,729.874,212.085,739.69],""chapter"":""4"",""line_id"":""poppler-line:61c39b5e6160eb2fbb3a"",""observed_text_sha256"":""7fe654e1cabeea6265fbe83bb15e7c53638b39c9633b43cb62f6bf090760b490"",""pdf_page"":109,""printed_page"":""82""}",,
table_note,ibc2018:attachment:239d74619dc8f5626bdb9e53,ibc2018:table:04496d297ecef5981e7ead12,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.25,187.603,473.139,197.743],""chapter"":""4"",""line_id"":""poppler-line:dc3510ca30de31598b9d"",""observed_text_sha256"":""aec24de8335cb05f670a9df3fcd398cc9db152cbdcb400ada4c5035bc7f0b8d7"",""pdf_page"":110,""printed_page"":""83""}",,
table_footnote,ibc2018:attachment:d9d0e2a826dffb8345ab4530,ibc2018:table:04496d297ecef5981e7ead12,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.297,197.997,357.044,207.812],""chapter"":""4"",""line_id"":""poppler-line:a2f72eb154231854ace2"",""observed_text_sha256"":""f810355c7594ef39b0aff28e24234f4aaec1b450b85fd9246456b97c239f1a7b"",""pdf_page"":110,""printed_page"":""83""}",,
