candidate_kind,disposition,id,normalized_record_id,parser_confidence,record_type,review_state,source_anchor
table_candidate,accepted,ibc2018:detection:698710f334c3244df08d1470,ibc2018:table:445a5f2638692e4a09d41c29,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[422.851,243.805,475.754,259.262],""chapter"":""10"",""line_id"":""poppler-line:106d2dac9c149f25ae70"",""observed_text_sha256"":""7170ab425df7d99d0949cbe5579ee9f49010f0c9167ad7b2dd2ed16133e83a71"",""pdf_page"":312,""printed_page"":""285""}"
table_candidate,accepted,ibc2018:detection:7258c419a1acd616e8a9c001,ibc2018:table:a3208b4225e1202802daf8d2,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[422.25,71.955,474.124,87.412],""chapter"":""10"",""line_id"":""poppler-line:99a4d3c296513b6fd615"",""observed_text_sha256"":""263db362298966c36a7df13ffee8840ae055472a99fcea7f766e47f68468bfc4"",""pdf_page"":314,""printed_page"":""287""}"
table_candidate,accepted,ibc2018:detection:da5332eb342a2f0da6dcab32,ibc2018:table:6d7dd95da61c37ef996375f9,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[422.249,455.106,475.181,470.562],""chapter"":""10"",""line_id"":""poppler-line:6331621985d18eb6f705"",""observed_text_sha256"":""82faf422535caa89d8a3f192113c0ad457877c1d82e5d9094252766af033cd1d"",""pdf_page"":314,""printed_page"":""287""}"
table_candidate,accepted,ibc2018:detection:3f853a679ec02c1446898560,ibc2018:table:63517ea5135d337631fa2bd0,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[266.0,608.455,325.684,623.911],""chapter"":""10"",""line_id"":""poppler-line:5e6b1d6a79d724d461e8"",""observed_text_sha256"":""6c9ef48eb7e0462d644860b0e4ce020dcdd7203ebd469a97e6991b890fec8b88"",""pdf_page"":323,""printed_page"":""296""}"
table_candidate,accepted,ibc2018:detection:0f03db1aceee05365aed0982,ibc2018:table:3799ddb0b7cc8424624aa13e,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[260.754,561.903,330.496,577.36],""chapter"":""10"",""line_id"":""poppler-line:6db3de480194ebd755e1"",""observed_text_sha256"":""91bd3419c730a6cfd4081fa931b9d7bc2c13a466d98479b0717b22ae852a0301"",""pdf_page"":327,""printed_page"":""300""}"
table_candidate,accepted,ibc2018:detection:f4d348dbe29c128f266ec3ca,ibc2018:table:8f2416a63c057609565383dd,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[136.3,91.255,188.16,106.712],""chapter"":""11"",""line_id"":""poppler-line:ffd0821e02256c3fca7a"",""observed_text_sha256"":""8c244df9581fc3dbb2478c18f338a208c1704f677a2be49f16305495fe646bef"",""pdf_page"":335,""printed_page"":""308""}"
table_candidate,accepted,ibc2018:detection:80a5e70d115ff09090ef8887,ibc2018:table:76240e18249079b04b45b209,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[262.15,526.405,327.332,541.861],""chapter"":""11"",""line_id"":""poppler-line:cdb63029006434d2a31a"",""observed_text_sha256"":""8d7331655f2a775285da823d090fe955f911e949c0eb951519db9a34c52c8c71"",""pdf_page"":337,""printed_page"":""310""}"
table_candidate,accepted,ibc2018:detection:00e45359591157c2d52d4f23,ibc2018:table:e7ffc91afeaaa1f1cb3713a3,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[395.746,515.854,461.054,531.311],""chapter"":""11"",""line_id"":""poppler-line:973d32ffc466f2f02e33"",""observed_text_sha256"":""809937e8d6ca461595e81abde6243ba48b5b2d4cddb8bae52d2664d21a2095c1"",""pdf_page"":339,""printed_page"":""312""}"
table_candidate,accepted,ibc2018:detection:fe44d96d88623ec03ea0ce39,ibc2018:table:44a49c315bc2a7612c7a4d0e,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[282.55,600.055,347.915,615.512],""chapter"":""11"",""line_id"":""poppler-line:01ff681420274b3b2319"",""observed_text_sha256"":""f1bd4b1c7d1876b3c378a1d8693c87a74ccf8515c6520cad86c1603e49afc549"",""pdf_page"":340,""printed_page"":""313""}"
table_candidate,accepted,ibc2018:detection:18733f4fe8f5a575e2657628,ibc2018:table:4b5190f68d7ab38d904054ba,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[136.299,242.855,189.256,258.311],""chapter"":""11"",""line_id"":""poppler-line:9c5c27c53a5c7d5dc381"",""observed_text_sha256"":""d5abf3bf263678da480174cf9f801137d66bfaee8bdf019556aec87643383820"",""pdf_page"":341,""printed_page"":""314""}"
table_candidate,accepted,ibc2018:detection:9b52a1610c61083df37f3dcb,ibc2018:table:1a5a72e16645e6553deeddca,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[149.6,305.004,213.704,320.461],""chapter"":""11"",""line_id"":""poppler-line:00bced1f69f35471d535"",""observed_text_sha256"":""44d7ac2067ebf204ae3ad9a609ca9a39b66eb7913ab39e1474469a347d551b69"",""pdf_page"":344,""printed_page"":""317""}"
table_candidate,accepted,ibc2018:detection:7f0629037c14790d5e3f9721,ibc2018:table:541368f107ee56811f6a6080,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[263.753,522.455,329.217,537.912],""chapter"":""11"",""line_id"":""poppler-line:5b0f83c3357171f34401"",""observed_text_sha256"":""7e8b164f8ccab58087a278dd52d1dbb16f60ad3c9a0d2416e90f075dab7153ac"",""pdf_page"":345,""printed_page"":""318""}"
table_candidate,accepted,ibc2018:detection:94a04e0d16b86236e9fabef6,ibc2018:table:5adae94b3bd5f951f847dfa1,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.35,575.605,322.321,591.061],""chapter"":""12"",""line_id"":""poppler-line:e8273ba588100339d38a"",""observed_text_sha256"":""4a47eabac4eb632e6edb609b2eb7cc22338874a3991cb4d8e5f0b723057c6597"",""pdf_page"":349,""printed_page"":""322""}"
table_candidate,accepted,ibc2018:detection:7698eddb512a9d77fce72e81,ibc2018:table:a9fbfd9e3935db691b6a9826,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[155.85,71.605,208.782,87.061],""chapter"":""14"",""line_id"":""poppler-line:ad6a061eecc079ec07b1"",""observed_text_sha256"":""e82463e411696f57404e30bd67e764e3c133fd7ae10a4b1c0c1d87de8aae47e3"",""pdf_page"":358,""printed_page"":""331""}"
table_candidate,accepted,ibc2018:detection:5626d686392c3e8e9d6a8072,ibc2018:table:7509bf5e4c0fa5bfe7546da6,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[419.0,411.655,478.571,427.111],""chapter"":""14"",""line_id"":""poppler-line:7a5ccfb44c21a8893a02"",""observed_text_sha256"":""541350355e73304ea2002fef66b8f9c99d6470d3c80bbe33718e095933eb277f"",""pdf_page"":358,""printed_page"":""331""}"
table_candidate,accepted,ibc2018:detection:17a809f3038ccb8bffb1339e,ibc2018:table:635606787dd285cda223b947,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[392.351,309.803,465.322,325.26],""chapter"":""14"",""line_id"":""poppler-line:0d62253f7d44052ef0f7"",""observed_text_sha256"":""3fc043b2ab96be9629d7d54c9d17e2c310042ae6673e3576d03efab7193d6e67"",""pdf_page"":363,""printed_page"":""336""}"
table_candidate,accepted,ibc2018:detection:e95d202a3a026d746b9c6b22,ibc2018:table:393a5539494fe52bbc6299aa,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[260.153,544.052,331.057,559.509],""chapter"":""14"",""line_id"":""poppler-line:57ab3786e57a4532d800"",""observed_text_sha256"":""38aedffcc471bdf91915452c01fab06ca5bf9d23d0cf14a081c8c07d8b444545"",""pdf_page"":365,""printed_page"":""338""}"
table_candidate,accepted,ibc2018:detection:2b2b83880b5e8e2bc2f3de53,ibc2018:table:a0af6206b18aa595d84203f8,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[265.9,556.055,324.463,571.511],""chapter"":""15"",""line_id"":""poppler-line:fa3c8dd0e7df7a95d0e1"",""observed_text_sha256"":""b41f02b835532d9f0bde543e7893afd4be6069c9684d36628c726441c83fe7d6"",""pdf_page"":369,""printed_page"":""342""}"
table_candidate,accepted,ibc2018:detection:f9d7e72d9046f80f96d34fd0,ibc2018:table:3f594a4339cb82453b9e961f,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[156.348,403.054,209.496,418.511],""chapter"":""15"",""line_id"":""poppler-line:9c1ac1c23b61c075999e"",""observed_text_sha256"":""d3e83911b01047ada4e14e3360a834dc66f9f5ff425ae1e2be211c0d1001c94f"",""pdf_page"":370,""printed_page"":""343""}"
table_candidate,accepted,ibc2018:detection:aa6a64f7bbc04d58702d5894,ibc2018:table:ef1447a72d0615d95e79648b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[418.15,488.955,479.634,504.412],""chapter"":""15"",""line_id"":""poppler-line:a13a849b6a76c60e2086"",""observed_text_sha256"":""391908e8de54007a0b17c2cafa99d8b3bd44548c29cbf14b81abb1646d2da644"",""pdf_page"":370,""printed_page"":""343""}"
table_candidate,accepted,ibc2018:detection:343278d93133091f5c9f431b,ibc2018:table:d681fc459a510da40800df68,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.15,437.855,350.556,453.311],""chapter"":""15"",""line_id"":""poppler-line:18f1f8becb20a6c962eb"",""observed_text_sha256"":""590a3b9e18dedaa393d56282cc1e4ed0f2c23dd41be0b07a7b60d157174e45eb"",""pdf_page"":372,""printed_page"":""345""}"
table_candidate,accepted,ibc2018:detection:8248466460363f7a2acc4fe7,ibc2018:table:5c4585fb8cb98f851d5e2896,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[261.8,71.855,331.398,87.312],""chapter"":""15"",""line_id"":""poppler-line:370907d693c6ab7ff2a0"",""observed_text_sha256"":""3daedefa9a870e9b716ff2390096ea3f3fae55cc3dd4cc7d0a23205df5b14972"",""pdf_page"":373,""printed_page"":""346""}"
table_candidate,accepted,ibc2018:detection:19a2e1d285993f8e40a660cb,ibc2018:table:501cb7a9a6ca4220a6b30301,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[280.55,71.855,349.978,87.311],""chapter"":""15"",""line_id"":""poppler-line:9bb77f6a1361faee8ddd"",""observed_text_sha256"":""5b0a188d4d45479dd68e347263633e09c4d06d4d88337a4cc446b1001d4c1f9d"",""pdf_page"":374,""printed_page"":""347""}"
table_candidate,accepted,ibc2018:detection:e08015fa3ee6355723966901,ibc2018:table:2b4f559493dd894d47f31e50,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[262.75,555.805,329.073,571.261],""chapter"":""15"",""line_id"":""poppler-line:fc08a62b6d01cf8d4cf6"",""observed_text_sha256"":""9573222d93edd41cdddebda2f81484573e897b19d27fe6eb53ca96e33db7ef26"",""pdf_page"":375,""printed_page"":""348""}"
table_candidate,accepted,ibc2018:detection:6a50f317609546da163c0a6a,ibc2018:table:845a411588d821d80d4c1f22,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[290.403,66.602,350.222,82.058],""chapter"":""15"",""line_id"":""poppler-line:970ff48e5664902d078e"",""observed_text_sha256"":""3f73fdf29aa531f4b6d06de07770eeff1b1f79694d465ff972f6954f6c7b67cc"",""pdf_page"":376,""printed_page"":""349""}"
table_candidate,accepted,ibc2018:detection:498f865bd90ed73d144f2080,ibc2018:table:994f8d44aa3dc23afb7840cb,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[127.75,185.955,197.212,201.411],""chapter"":""15"",""line_id"":""poppler-line:a84801e230fff7286c0c"",""observed_text_sha256"":""dae8b69a6335e20e7d4a87387e8106188e532d651898cd1d8af4810be9015daf"",""pdf_page"":377,""printed_page"":""350""}"
table_candidate,accepted,ibc2018:detection:569511ea1c3d087434a51aae,ibc2018:table:f9192f7b6412f4c06f796a3b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[127.841,608.97,197.354,624.427],""chapter"":""15"",""line_id"":""poppler-line:fb91a2e3c47f89b6428f"",""observed_text_sha256"":""270788f3f05bbf1fef6dbb87f5a91b7d9bbf464a2e0edaaa9eb7f491574a754b"",""pdf_page"":377,""printed_page"":""350""}"
table_candidate,accepted,ibc2018:detection:f2e6c0b6d1e052d972db55c0,ibc2018:table:749d6c9dd38bf4992b961b23,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[152.949,408.054,212.592,423.511],""chapter"":""15"",""line_id"":""poppler-line:54f04fd8cfc4e791651a"",""observed_text_sha256"":""5e41e39add6acda8a301bfccf3b1572f2e4caa03ac1232fd1fc75f57a87310ee"",""pdf_page"":378,""printed_page"":""351""}"
table_candidate,accepted,ibc2018:detection:c5a75bdb1c4ec004b4665132,ibc2018:table:e966d9d8144562fa42727876,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[419.0,231.655,478.724,247.112],""chapter"":""15"",""line_id"":""poppler-line:6a14f04974527207a33a"",""observed_text_sha256"":""63b982b9a6833399354d6b26f71ce680c327891bcc17ee5989b28a6d41478f5d"",""pdf_page"":378,""printed_page"":""351""}"
table_candidate,accepted,ibc2018:detection:5c294f6ebc9d023b1f6e80b1,ibc2018:table:7dd3060825162a6024f3b704,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[418.999,452.255,478.819,467.711],""chapter"":""15"",""line_id"":""poppler-line:c6ab4bcf4a78db893be3"",""observed_text_sha256"":""a34b15aa450a91fdec083e3ad2534fe1fb3e493570e23e87f4a22cabaf7c1f49"",""pdf_page"":378,""printed_page"":""351""}"
table_candidate,accepted,ibc2018:detection:f34c072831c686898eb0eb57,ibc2018:table:c7748b2af8814deb9fba7935,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.0,282.805,322.035,298.261],""chapter"":""15"",""line_id"":""poppler-line:23575e41ad4af1dd0b2e"",""observed_text_sha256"":""a7659fcd7f206ba2b6ee84c99341ac9e55b7df9ff2b3a35def2911cf7b64fc3b"",""pdf_page"":379,""printed_page"":""352""}"
table_candidate,accepted,ibc2018:detection:e18edadfb3bb0b3df21b39cc,ibc2018:table:4ee59a8483a9d92212cd6b58,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[152.951,212.955,212.593,228.411],""chapter"":""15"",""line_id"":""poppler-line:fd0ee15d074834351d8a"",""observed_text_sha256"":""6c38e416ecff9fc6805140871961c43f7b86970cbe382ab4216baa38e9d6694a"",""pdf_page"":380,""printed_page"":""353""}"
table_candidate,accepted,ibc2018:detection:771b9d9bb585fb1eea93f360,ibc2018:table:8ed4d5a197afa1347b6e8931,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[286.3,546.205,346.088,561.661],""chapter"":""15"",""line_id"":""poppler-line:568f0ce3c960bf9121a0"",""observed_text_sha256"":""7f55df2637f819cf6ba91df22cc35142651709877566c21c7e2445f0cbc8a3e6"",""pdf_page"":380,""printed_page"":""353""}"
table_candidate,accepted,ibc2018:detection:828b766d19412efecf232a54,ibc2018:table:b0428e5c145f856c2306b0ea,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[130.751,277.405,194.855,292.861],""chapter"":""15"",""line_id"":""poppler-line:e9cef10f74cf0c2554c4"",""observed_text_sha256"":""ea1eaf6a5e9da7cdb342db7eda3e28a09bc09c837942b3de93a9ca378f86aad4"",""pdf_page"":381,""printed_page"":""354""}"
table_candidate,accepted,ibc2018:detection:d5cc7f54367c6eda57b8feed,ibc2018:table:587bebcc54ce66c66de3f75f,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[396.801,518.255,460.944,533.712],""chapter"":""15"",""line_id"":""poppler-line:c9f9bb995df1ed588666"",""observed_text_sha256"":""8eaf35a798a0467fa5833a6b516242045d85fea09afb561dce6849c967888641"",""pdf_page"":381,""printed_page"":""354""}"
table_candidate,accepted,ibc2018:detection:cfdf4fe7cce64bc0626fcf1e,ibc2018:table:625cddc42a369ac15135f653,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[127.151,310.055,198.355,325.512],""chapter"":""15"",""line_id"":""poppler-line:7aeead63f57d1dfc0b62"",""observed_text_sha256"":""90b9b4b71f94591d7cc8a83b68ed643d9d531151850dab9841a81fae71aecacf"",""pdf_page"":383,""printed_page"":""356""}"
table_candidate,accepted,ibc2018:detection:2eae518014e9a2dc284bef46,ibc2018:table:20eab036d56817269521a2ac,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[289.15,72.205,342.178,87.661],""chapter"":""16"",""line_id"":""poppler-line:bf3e7a79d8c82a175197"",""observed_text_sha256"":""aacbec893678f700cc74481c01212819234a13ac01824d8d4b4878205fd13900"",""pdf_page"":390,""printed_page"":""363""}"
table_candidate,accepted,ibc2018:detection:ffef67202e92a29fc925a7ca,ibc2018:table:b08334b4ddc75b7ac820235d,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.25,260.105,322.222,275.561],""chapter"":""16"",""line_id"":""poppler-line:165a9a18edcbfce639a3"",""observed_text_sha256"":""db8ec1f0e2767656a925dc0cd4e6746fcb10c4d19dacfe3a693be13298146d9b"",""pdf_page"":391,""printed_page"":""364""}"
table_candidate,accepted,ibc2018:detection:3ca11be6d43b7d004bfdcd04,ibc2018:table:a60a1293f6d3aae0428bc5a1,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[379.302,71.303,478.458,86.759],""chapter"":""16"",""line_id"":""poppler-line:b6b480606256bfb566c6"",""observed_text_sha256"":""7880ec8d0f476ddac301afc9fdaa42f0621ec17afbf46f83c05302c784fa762d"",""pdf_page"":395,""printed_page"":""368""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:b21770056cddee589ac022b0,ibc2018:table:a60a1293f6d3aae0428bc5a1,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[136.4,71.355,188.332,86.812],""chapter"":""16"",""line_id"":""poppler-line:5eba5a63c12e344c6eed"",""observed_text_sha256"":""f8696e8e0f252391ff4789abe7497da07c999848b2231b8135d78cfd1f47e50c"",""pdf_page"":395,""printed_page"":""368""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:cfede2a4ed779ef309fb5233,ibc2018:table:a60a1293f6d3aae0428bc5a1,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[399.082,70.577,498.181,86.033],""chapter"":""16"",""line_id"":""poppler-line:68ad119d202eb5da55e7"",""observed_text_sha256"":""7880ec8d0f476ddac301afc9fdaa42f0621ec17afbf46f83c05302c784fa762d"",""pdf_page"":396,""printed_page"":""369""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:c968b7cc87ea07c812734182,ibc2018:table:a60a1293f6d3aae0428bc5a1,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[133.05,71.855,232.15,87.311],""chapter"":""16"",""line_id"":""poppler-line:c3fed2b26c4fb812e6bb"",""observed_text_sha256"":""7880ec8d0f476ddac301afc9fdaa42f0621ec17afbf46f83c05302c784fa762d"",""pdf_page"":396,""printed_page"":""369""}"
table_candidate,accepted,ibc2018:detection:5ef1b91085d97b40fca7a9b2,ibc2018:table:4a9e034589a018851a8ffc38,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[416.752,98.004,479.841,113.461],""chapter"":""16"",""line_id"":""poppler-line:b1d2cc0c3d9cb2697932"",""observed_text_sha256"":""fc5e4818a31ef8b2af1f477164c66634fe771e75b73c472fb2a47c4d261852cb"",""pdf_page"":398,""printed_page"":""371""}"
table_candidate,accepted,ibc2018:detection:0b8b0b220c7db9132c684194,ibc2018:table:5e21679bb7f926d62dccf13e,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.6,563.005,322.589,578.461],""chapter"":""16"",""line_id"":""poppler-line:7014f4b419726b6698a6"",""observed_text_sha256"":""65c764ad462304f9f6d1d71faf1552c48a87b1ab3cf3b167648c7c96422a9a26"",""pdf_page"":401,""printed_page"":""374""}"
table_candidate,accepted,ibc2018:detection:046e545fb209dd0f81fe9cdc,ibc2018:table:c2cc8c0c6f529968ff617229,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[289.65,554.355,342.695,569.811],""chapter"":""16"",""line_id"":""poppler-line:a248dc597be3bd0467ef"",""observed_text_sha256"":""b7ad7e14d991c26a993a61cf04dfe88bed59e82beb7226c3e0919275363661de"",""pdf_page"":402,""printed_page"":""375""}"
table_candidate,accepted,ibc2018:detection:bc3c4de6ca610667dedd8200,ibc2018:table:e102edc1f45199d84d2cc9c7,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[266.0,646.055,324.627,661.511],""chapter"":""16"",""line_id"":""poppler-line:21b38840701e5a1fc713"",""observed_text_sha256"":""186c52198de923be3a795a016dd5b8865a4a94d6fadad6320eea3b9b36472c13"",""pdf_page"":405,""printed_page"":""378""}"
table_candidate,accepted,ibc2018:detection:4f7c9a2a323fe38409d981cd,ibc2018:table:e23bab4bf4c2ade3f235ef6c,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[268.75,384.055,320.596,399.511],""chapter"":""16"",""line_id"":""poppler-line:5f14615da4ce68d5a34f"",""observed_text_sha256"":""09b2be402ccf419e8024a6ab6ba7fd2d7ae01d371b3fd66a8a2de8584f11a845"",""pdf_page"":419,""printed_page"":""392""}"
table_candidate,accepted,ibc2018:detection:0332f83821a9626d58f49e43,ibc2018:table:0a75ccdda774ec4e5b6feace,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.25,548.955,350.712,564.411],""chapter"":""16"",""line_id"":""poppler-line:7481839b06f41c850c7b"",""observed_text_sha256"":""5d80d1be3d62f79b511688007446b8c9a31c4fddaa1fd10c7f9d2e88824675f9"",""pdf_page"":426,""printed_page"":""399""}"
table_candidate,accepted,ibc2018:detection:74f932e22a01f3291428ca08,ibc2018:table:23f66b761b8f912ab1327256,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[261.1,72.805,330.583,88.262],""chapter"":""16"",""line_id"":""poppler-line:7003df0c7d9597bddd20"",""observed_text_sha256"":""b9e9e130cfd59d308e1d8548fbb0193dc024eb7460bfef001c9a23db23218113"",""pdf_page"":427,""printed_page"":""400""}"
table_candidate,accepted,ibc2018:detection:7faf2b88b14661a34ec097e1,ibc2018:table:8a019a519a4fe42c4bf1dfdf,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[261.45,350.105,330.912,365.561],""chapter"":""16"",""line_id"":""poppler-line:0692be52900a48788ef4"",""observed_text_sha256"":""f811b085f62d37099208daedea2035211a342c98671dd938dd351ab10bc3cded"",""pdf_page"":427,""printed_page"":""400""}"
table_candidate,accepted,ibc2018:detection:31d4eb1bcb86d2b4eeb5b868,ibc2018:table:c046966eaee23278f9653862,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[260.5,557.255,330.153,572.711],""chapter"":""16"",""line_id"":""poppler-line:1df90febba67a203870e"",""observed_text_sha256"":""1daa09637f003889742e93ea0d65a8550fccd35af9089c899192911ef451d4a2"",""pdf_page"":427,""printed_page"":""400""}"
table_candidate,accepted,ibc2018:detection:5b4f2d94fe05a847026bb0fa,ibc2018:table:f727d41b5c10818bcc0f4f49,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[286.443,71.297,346.053,86.753],""chapter"":""17"",""line_id"":""poppler-line:379032d877bba4ef0c69"",""observed_text_sha256"":""5cfeb4bc59895c8aa029617699ab505486a20b49a7113a8703e935b902a7e2e2"",""pdf_page"":446,""printed_page"":""419""}"
table_candidate,accepted,ibc2018:detection:eb7b5aa1f500506ca19757de,ibc2018:table:77da12fde42aff0d37c39d61,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[268.649,72.204,321.734,87.661],""chapter"":""17"",""line_id"":""poppler-line:e69e38eac4a7c3a92b8f"",""observed_text_sha256"":""66767fa00b22fbeccb946bc3567ec883c9bda9990255a8998e93976050c9b0bc"",""pdf_page"":447,""printed_page"":""420""}"
table_candidate,accepted,ibc2018:detection:f778976e1b0dac47189a9e9b,ibc2018:table:17d7b4c803c54e8961a975db,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[289.55,71.955,342.553,87.411],""chapter"":""17"",""line_id"":""poppler-line:73abcfdcb8fa87a080b6"",""observed_text_sha256"":""92067879ea53e228a61b5ad76c485ba36ba550944659e48b9762caefbeadfce3"",""pdf_page"":448,""printed_page"":""421""}"
table_candidate,accepted,ibc2018:detection:375be29cda63289191381114,ibc2018:table:c387df08357d186603bdb439,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[288.55,228.905,341.674,244.361],""chapter"":""17"",""line_id"":""poppler-line:3681095ce79548cb385a"",""observed_text_sha256"":""77c85b51889ae48bfffcda811b3ec9fd19838ab32f5e3c5887cf7fa006bf8054"",""pdf_page"":448,""printed_page"":""421""}"
table_candidate,accepted,ibc2018:detection:e3dd0d5075ae363a9d9a7a43,ibc2018:table:2124f227fd056a85ce74aa39,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[289.15,616.154,342.185,631.611],""chapter"":""17"",""line_id"":""poppler-line:8702a9dc1d781ab8f4ab"",""observed_text_sha256"":""51632b4bf3e42725e64b6dd271c8195a75bc9e2913847f089c38b1a51d4e27b6"",""pdf_page"":448,""printed_page"":""421""}"
table_candidate,accepted,ibc2018:detection:e29159473d59a15cd1f718e7,ibc2018:table:96e991d23905ba1f3137d644,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.15,567.305,322.082,582.761],""chapter"":""18"",""line_id"":""poppler-line:b5effe8cc6d0a7f0a120"",""observed_text_sha256"":""2f13839dcdfeccd707ab01f637daa2f18993959b662f88bf08cb6aa9142f2a56"",""pdf_page"":461,""printed_page"":""434""}"
table_candidate,accepted,ibc2018:detection:079ef8afd15494fe236b14c8,ibc2018:table:2e1017ad263a3271f68f3fa8,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[261.7,61.755,328.072,77.211],""chapter"":""18"",""line_id"":""poppler-line:1dbb4a500c6d51ee31f3"",""observed_text_sha256"":""809ed7a83c87227931c6ab998ed70eea0d2be3841794f1bd86c2c51a98c631fb"",""pdf_page"":463,""printed_page"":""436""}"
table_candidate,accepted,ibc2018:detection:54977d85e68dbd23f1264ef5,ibc2018:table:0caeed612959c4a38a05d133,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[276.7,72.205,352.837,87.661],""chapter"":""18"",""line_id"":""poppler-line:3d5187de7af06372c154"",""observed_text_sha256"":""a9f6b05d3aa8ecd90cd431475640148539b43b71607f6178f8916ec5e2fdf5a6"",""pdf_page"":464,""printed_page"":""437""}"
table_candidate,accepted,ibc2018:detection:ccbf7be56ebbd011c84014cd,ibc2018:table:ae52d51344e3f6a49a172089,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[256.4,65.105,332.771,80.561],""chapter"":""18"",""line_id"":""poppler-line:3601fa26f45615fae7e9"",""observed_text_sha256"":""cd523ca2b485b8e72facb835ecdf84b038e76a8708b67c3fe787e0cf90788b17"",""pdf_page"":465,""printed_page"":""438""}"
table_candidate,accepted,ibc2018:detection:cac55d8c6711b5723d7074c5,ibc2018:table:08e0f98b48cdfaebe64bde5b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[278.849,71.254,355.05,86.711],""chapter"":""18"",""line_id"":""poppler-line:c747addd9d1d20f67466"",""observed_text_sha256"":""083fd7a2f10e28137e88dcca1a11617d31abe8af2eed5ed8aa1f7656d47a1232"",""pdf_page"":466,""printed_page"":""439""}"
table_candidate,accepted,ibc2018:detection:f278e2572d6c76cc099ffe2e,ibc2018:table:87229d8a94db386693749deb,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[257.755,72.205,333.843,87.662],""chapter"":""18"",""line_id"":""poppler-line:f3e03f81348105529665"",""observed_text_sha256"":""0e067e56f078523bd39a7ee418ed5aee1a2d2d86f30ac32c7781d26377413c97"",""pdf_page"":467,""printed_page"":""440""}"
